strAudioPath,text,operation1,operation2,operation equal?(%) 2543/2567=99.07%,service1,service2,service equal?(%) 2548/2567=99.26%,slots1,slots2,slots equal?(%) 2531/2567=98.60%,OnlyInNliResult1,OnlyInNliResult2,ValueDifferent,all equal?(%) 2530/2567=98.56%
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0185-02.pcm,放邓丽君和其他人合唱的歌,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""artist"": ""邓丽君"", ""operation"": ""PLAY"", ""exclude#song"": ""谢谢你常记得我""}}","{""slots"": {""exclude#song"": ""谢谢你常记得我"", ""artist"": ""邓丽君""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0185-03.pcm,添加进播放列表,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0185-04.pcm,歌曲先暂停,INSTRUCTION,INSTRUCTION,True,musicX,musicX,True,"{""slots"": {""insType"": ""pause"", ""operation"": ""INSTRUCTION""}}","{""slots"": {""insType"": ""pause""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0186-01.pcm,搜索歌曲那一次,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""operation"": ""PLAY"", ""song"": ""那一次""}}","{""slots"": {""song"": ""那一次""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0186-02.pcm,开始播放,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0186-03.pcm,单曲循环这首歌,INSTRUCTION,INSTRUCTION,True,musicX,musicX,True,"{""slots"": {""insType"": ""cycle"", ""operation"": ""INSTRUCTION""}}","{""slots"": {""insType"": ""cycle""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0186-04.pcm,上一首,VIEWCMD,VIEWCMD,True,musicX,musicX,True,"{""slots"": {""viewCmd"": ""上一首"", ""operation"": ""VIEWCMD""}}","{""slots"": {""viewCmd"": ""上一首""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0186-05.pcm,退出音乐,INSTRUCTION,INSTRUCTION,True,musicX,musicX,True,"{""slots"": {""insType"": ""close"", ""operation"": ""INSTRUCTION""}}","{""slots"": {""insType"": ""close""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0187-01.pcm,我要听大张伟的歌,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""artist"": ""大张伟"", ""operation"": ""PLAY""}}","{""slots"": {""artist"": ""大张伟""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0187-02.pcm,播放大张伟的倍爽,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0187-03.pcm,要m v版的可以吗,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0187-04.pcm,暂停一下,INSTRUCTION,INSTRUCTION,True,musicX,musicX,True,"{""slots"": {""insType"": ""pause"", ""operation"": ""INSTRUCTION""}}","{""slots"": {""insType"": ""pause""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0187-05.pcm,继续播放,INSTRUCTION,INSTRUCTION,True,musicX,musicX,True,"{""slots"": {""insType"": ""replay"", ""operation"": ""INSTRUCTION""}}","{""slots"": {""insType"": ""replay""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0188-01.pcm,我要听降央卓玛的歌曲,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""artist"": ""降央卓玛"", ""operation"": ""PLAY""}}","{""slots"": {""artist"": ""降央卓玛""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0188-02.pcm,降央卓玛唱过什么歌,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""artist"": ""降央卓玛"", ""operation"": ""PLAY""}}","{""slots"": {""artist"": ""降央卓玛""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0188-03.pcm,选择他的最火的一首,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0188-04.pcm,声音小一点,INSTRUCTION,INSTRUCTION,True,cmd,cmd,True,"{""slots"": {""insType"": ""VOLUME_MINUS"", ""operation"": ""INSTRUCTION""}}","{""slots"": {""insType"": ""VOLUME_MINUS""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0189-01.pcm,唱一下卓依婷唱的云南歌,PLAY,,False,musicX,,False,"{""slots"": {""artist"": ""卓依婷"", ""operation"": ""PLAY"", ""song"": ""云南""}}",,False,"slots.song: 云南
slots.artist: 卓依婷",,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0189-02.pcm,换一首她的风中有朵雨做的云,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""artist"": ""卓依婷"", ""operation"": ""PLAY"", ""song"": ""风中有朵雨做的云""}}","{""slots"": {""artist"": ""卓依婷"", ""song"": ""风中有朵雨做的云""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0189-03.pcm,有没有这首歌的相似歌曲,INSTRUCTION,INSTRUCTION,True,musicX,musicX,True,"{""slots"": {""insType"": ""similar"", ""operation"": ""INSTRUCTION"", ""song"": ""风中有朵雨做的云""}}","{""slots"": {""insType"": ""similar"", ""song"": ""风中有朵雨做的云""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0189-04.pcm,先暂停吧,INSTRUCTION,INSTRUCTION,True,musicX,musicX,True,"{""slots"": {""insType"": ""pause"", ""operation"": ""INSTRUCTION""}}","{""slots"": {""insType"": ""pause""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0189-05.pcm,继续播放,INSTRUCTION,INSTRUCTION,True,musicX,musicX,True,"{""slots"": {""insType"": ""replay"", ""operation"": ""INSTRUCTION""}}","{""slots"": {""insType"": ""replay""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0190-01.pcm,来一首刘德华的忘情水,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""artist"": ""刘德华"", ""operation"": ""PLAY"", ""song"": ""忘情水""}}","{""slots"": {""artist"": ""刘德华"", ""song"": ""忘情水""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0190-02.pcm,搜藏到歌单,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0190-03.pcm,取消收藏,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0190-04.pcm,播放刘德华演唱会的歌曲,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""artist"": ""刘德华"", ""operation"": ""PLAY"", ""version"": ""演唱会""}}","{""slots"": {""version"": ""演唱会"", ""artist"": ""刘德华""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0191-01.pcm,我想听爱情万万岁,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""operation"": ""PLAY"", ""song"": ""爱情万万岁""}}","{""slots"": {""song"": ""爱情万万岁""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0191-02.pcm,不好听,INSTRUCTION,INSTRUCTION,True,musicX,musicX,True,"{""slots"": {""insType"": ""dislike"", ""operation"": ""INSTRUCTION""}}","{""slots"": {""insType"": ""dislike""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0191-03.pcm,查找网络歌曲,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""operation"": ""PLAY"", ""tags"": ""网络""}}","{""slots"": {""tags"": ""网络""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0191-04.pcm,am顺序播放吧,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0192-01.pcm,听羞答答的玫瑰,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0192-02.pcm,羞答答的玫瑰静悄悄地开出自哪个专辑,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0192-03.pcm,这个专辑里还有什么歌,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""exclude#sourceType"": ""专辑"", ""operation"": ""PLAY""}}","{""slots"": {""exclude#sourceType"": ""专辑""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0192-04.pcm,随机播放这个专辑里的歌曲,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""sourceType"": ""专辑"", ""operation"": ""PLAY""}}","{""slots"": {""sourceType"": ""专辑""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0192-05.pcm,声音调到最大,INSTRUCTION,INSTRUCTION,True,cmd,cmd,True,"{""slots"": {""insType"": ""VOLUME_MAX"", ""operation"": ""INSTRUCTION""}}","{""slots"": {""insType"": ""VOLUME_MAX""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0193-01.pcm,你好,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0193-02.pcm,有没有齐秦唱的原来的我,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""artist"": ""齐秦"", ""operation"": ""PLAY"", ""song"": ""原来的我""}}","{""slots"": {""artist"": ""齐秦"", ""song"": ""原来的我""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0193-03.pcm,播放齐秦姐姐齐豫的歌,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""artist"": ""齐秦|齐豫"", ""operation"": ""PLAY""}}","{""slots"": {""artist"": ""齐秦|齐豫""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0193-04.pcm,好听再放一遍,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0193-05.pcm,退出播放,INSTRUCTION,INSTRUCTION,True,musicX,musicX,True,"{""slots"": {""insType"": ""close"", ""operation"": ""INSTRUCTION""}}","{""slots"": {""insType"": ""close""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0194-01.pcm,大张伟的歌,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""artist"": ""大张伟"", ""operation"": ""PLAY""}}","{""slots"": {""artist"": ""大张伟""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0194-02.pcm,换一首大张伟的流星,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""artist"": ""大张伟"", ""operation"": ""PLAY"", ""song"": ""流星""}}","{""slots"": {""artist"": ""大张伟"", ""song"": ""流星""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0194-03.pcm,下一首吧,VIEWCMD,VIEWCMD,True,musicX,musicX,True,"{""slots"": {""viewCmd"": ""下一首"", ""operation"": ""VIEWCMD""}}","{""slots"": {""viewCmd"": ""下一首""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0194-04.pcm,休眠,INSTRUCTION,INSTRUCTION,True,cmd,cmd,True,"{""slots"": {""insType"": ""SLEEP"", ""operation"": ""INSTRUCTION""}}","{""slots"": {""insType"": ""SLEEP""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0195-01.pcm,播放轻音乐,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""operation"": ""PLAY"", ""tags"": ""轻音乐""}}","{""slots"": {""tags"": ""轻音乐""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0195-02.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0195-03.pcm,来几首其他葫芦丝名曲,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""sourceType"": ""其他"", ""operation"": ""PLAY"", ""tags"": ""葫芦丝""}}","{""slots"": {""sourceType"": ""其他"", ""tags"": ""葫芦丝""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0195-04.pcm,这首不错,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0196-01.pcm,播放李宗盛的歌,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""artist"": ""李宗盛"", ""operation"": ""PLAY""}}","{""slots"": {""artist"": ""李宗盛""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0196-02.pcm,来一首李宗盛演唱会的歌,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""artist"": ""李宗盛"", ""operation"": ""PLAY"", ""version"": ""演唱会""}}","{""slots"": {""version"": ""演唱会"", ""artist"": ""李宗盛""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0196-03.pcm,下一首,VIEWCMD,VIEWCMD,True,musicX,musicX,True,"{""slots"": {""viewCmd"": ""下一首"", ""operation"": ""VIEWCMD""}}","{""slots"": {""viewCmd"": ""下一首""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0196-04.pcm,快进,INSTRUCTION,INSTRUCTION,True,musicX,musicX,True,"{""slots"": {""insType"": ""speed"", ""operation"": ""INSTRUCTION""}}","{""slots"": {""insType"": ""speed""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0196-05.pcm,继续下一首,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0197-01.pcm,听歌曲告白气球,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""operation"": ""PLAY"", ""song"": ""告白气球""}}","{""slots"": {""song"": ""告白气球""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0197-02.pcm,不要周杰伦的,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""operation"": ""PLAY"", ""exclude#artist"": ""周杰伦"", ""song"": ""告白气球""}}","{""slots"": {""exclude#artist"": ""周杰伦"", ""song"": ""告白气球""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0197-03.pcm,我想听翻唱的女声版告白气球,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""gender"": ""女"", ""operation"": ""PLAY"", ""song"": ""告白气球""}}","{""slots"": {""gender"": ""女"", ""song"": ""告白气球""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0197-04.pcm,再放一遍告白气球,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""operation"": ""PLAY"", ""song"": ""告白气球""}}","{""slots"": {""song"": ""告白气球""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0197-05.pcm,收藏到我的歌单,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0198-01.pcm,放一首丑八怪,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""operation"": ""PLAY"", ""song"": ""丑八怪""}}","{""slots"": {""song"": ""丑八怪""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0198-02.pcm,丑八怪出自薛之谦的哪个专辑,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0198-03.pcm,薛之谦其他某点播量高的歌曲,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0198-04.pcm,算了,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0198-05.pcm,增大声音,INSTRUCTION,INSTRUCTION,True,cmd,cmd,True,"{""slots"": {""insType"": ""VOLUME_PLUS"", ""operation"": ""INSTRUCTION""}}","{""slots"": {""insType"": ""VOLUME_PLUS""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0199-01.pcm,黄家驹的喜欢你,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""artist"": ""黄家驹"", ""operation"": ""PLAY"", ""song"": ""喜欢你""}}","{""slots"": {""artist"": ""黄家驹"", ""song"": ""喜欢你""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0199-02.pcm,换首beyond的光辉岁月,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""song"": ""光辉岁月"", ""operation"": ""PLAY"", ""band"": ""beyond""}}","{""slots"": {""band"": ""beyond"", ""song"": ""光辉岁月""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0199-03.pcm,再换一首,RANDOM_SEARCH,RANDOM_SEARCH,True,musicX,musicX,True,"{""slots"": {""operation"": ""RANDOM_SEARCH""}}","{""slots"": {}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0199-04.pcm,下载这首歌,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0200-01.pcm,播放情书,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""operation"": ""PLAY"", ""song"": ""情书""}}","{""slots"": {""song"": ""情书""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0200-02.pcm,情书出自李宇春的哪张专辑,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0200-03.pcm,播放李宇春的其他歌曲,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""artist"": ""李宇春"", ""operation"": ""PLAY"", ""exclude#song"": ""情书""}}","{""slots"": {""exclude#song"": ""情书"", ""artist"": ""李宇春""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0200-04.pcm,推荐几首类似的歌曲,INSTRUCTION,INSTRUCTION,True,musicX,musicX,True,"{""slots"": {""insType"": ""similar"", ""operation"": ""INSTRUCTION""}}","{""slots"": {""insType"": ""similar""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0200-05.pcm,暂停播放,INSTRUCTION,INSTRUCTION,True,musicX,musicX,True,"{""slots"": {""insType"": ""pause"", ""operation"": ""INSTRUCTION""}}","{""slots"": {""insType"": ""pause""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0201-01.pcm,播放sd音乐,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""operation"": ""PLAY"", ""mediaSource"": ""sd""}}","{""slots"": {""mediaSource"": ""sd""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0201-02.pcm,不要a s d你的手我要听网络歌曲,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0201-03.pcm,播放网络歌曲里面排行第一的播放,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0201-04.pcm,播放下一曲,RANDOM_SEARCH,INSTRUCTION,False,musicX,musicX,True,"{""slots"": {""operation"": ""RANDOM_SEARCH""}}","{""slots"": {""insType"": ""next""}}",False,,slots.insType: next,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0202-01.pcm,播放秋风落叶,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""operation"": ""PLAY"", ""song"": ""秋风落叶""}}","{""slots"": {""song"": ""秋风落叶""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0202-02.pcm,查找相似的歌曲,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0202-03.pcm,这首是谁唱的,INSTRUCTION,INSTRUCTION,True,musicX,musicX,True,"{""slots"": {""insType"": ""broadcastsinger"", ""operation"": ""INSTRUCTION"", ""song"": ""回忆总想哭""}}","{""slots"": {""insType"": ""broadcastsinger"", ""song"": ""回忆总想哭""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0202-04.pcm,播放她的其他歌曲听听呢,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""artist"": ""姜玉阳"", ""operation"": ""PLAY"", ""exclude#song"": ""回忆总想哭""}}","{""slots"": {""exclude#song"": ""回忆总想哭"", ""artist"": ""姜玉阳""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0202-05.pcm,收藏这首歌,INSTRUCTION,INSTRUCTION,True,musicX,musicX,True,"{""slots"": {""insType"": ""collect"", ""operation"": ""INSTRUCTION""}}","{""slots"": {""insType"": ""collect""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0203-01.pcm,播放平凡之路,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""operation"": ""PLAY"", ""song"": ""平凡之路""}}","{""slots"": {""song"": ""平凡之路""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0203-02.pcm,选择狮子合唱团的平凡之路,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0203-03.pcm,下一首,VIEWCMD,VIEWCMD,True,musicX,musicX,True,"{""slots"": {""viewCmd"": ""下一首"", ""operation"": ""VIEWCMD""}}","{""slots"": {""viewCmd"": ""下一首""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0203-04.pcm,快退吧,INSTRUCTION,INSTRUCTION,True,musicX,musicX,True,"{""slots"": {""insType"": ""rewind"", ""operation"": ""INSTRUCTION""}}","{""slots"": {""insType"": ""rewind""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0203-05.pcm,暂停播放,INSTRUCTION,INSTRUCTION,True,musicX,musicX,True,"{""slots"": {""insType"": ""pause"", ""operation"": ""INSTRUCTION""}}","{""slots"": {""insType"": ""pause""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0204-01.pcm,播放男人不该让女人流泪,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""operation"": ""PLAY"", ""song"": ""男人不该让女人流泪""}}","{""slots"": {""song"": ""男人不该让女人流泪""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0204-02.pcm,要蒙面唱将里的原声伴奏,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0204-03.pcm,播放他在蒙面唱将里唱的其他歌曲,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""artist"": ""李好"", ""song"": ""蒙面"", ""operation"": ""PLAY"", ""exclude#song"": ""男人不该让女人流泪""}}","{""slots"": {""exclude#song"": ""男人不该让女人流泪"", ""artist"": ""李好"", ""song"": ""蒙面""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0204-04.pcm,切换下一首,RANDOM_SEARCH,RANDOM_SEARCH,True,musicX,musicX,True,"{""slots"": {""operation"": ""RANDOM_SEARCH""}}","{""slots"": {}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0204-05.pcm,重播这首歌,INSTRUCTION,INSTRUCTION,True,musicX,musicX,True,"{""slots"": {""insType"": ""repeat"", ""operation"": ""INSTRUCTION""}}","{""slots"": {""insType"": ""repeat""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0205-01.pcm,我想听小苹果,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""operation"": ""PLAY"", ""song"": ""小苹果""}}","{""slots"": {""song"": ""小苹果""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0205-02.pcm,播放小朋友唱的小苹果,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""operation"": ""PLAY"", ""song"": ""小苹果""}}","{""slots"": {""song"": ""小苹果""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0205-03.pcm,这个好听可以下载流畅音质的,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0205-04.pcm,切换下一首吧,RANDOM_SEARCH,RANDOM_SEARCH,True,musicX,musicX,True,"{""slots"": {""operation"": ""RANDOM_SEARCH""}}","{""slots"": {}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0206-01.pcm,播放魔法城堡,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""operation"": ""PLAY"", ""song"": ""魔法城堡""}}","{""slots"": {""song"": ""魔法城堡""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0206-02.pcm,来一首女生版的魔法城堡,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""gender"": ""女"", ""operation"": ""PLAY"", ""song"": ""魔法城堡""}}","{""slots"": {""gender"": ""女"", ""song"": ""魔法城堡""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0206-03.pcm,重播魔法城堡,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""operation"": ""PLAY"", ""song"": ""魔法城堡""}}","{""slots"": {""song"": ""魔法城堡""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0206-04.pcm,搜索tfboys的其他歌曲,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""exclude#song"": ""魔法城堡"", ""operation"": ""PLAY"", ""band"": ""tfboys""}}","{""slots"": {""band"": ""tfboys"", ""exclude#song"": ""魔法城堡""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0206-05.pcm,开始播放,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0207-01.pcm,播放歌曲青春修炼手册,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""operation"": ""PLAY"", ""song"": ""青春修炼手册""}}","{""slots"": {""song"": ""青春修炼手册""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0207-02.pcm,来一首其他人翻唱的青春修炼手册,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""operation"": ""PLAY"", ""exclude#artist"": ""TFBOYS"", ""song"": ""青春修炼手册""}}","{""slots"": {""exclude#artist"": ""TFBOYS"", ""song"": ""青春修炼手册""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0207-03.pcm,循环播放这首歌,INSTRUCTION,INSTRUCTION,True,musicX,musicX,True,"{""slots"": {""insType"": ""cycle"", ""operation"": ""INSTRUCTION""}}","{""slots"": {""insType"": ""cycle""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0207-04.pcm,添加进我的歌单,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0207-05.pcm,切换下一首,RANDOM_SEARCH,RANDOM_SEARCH,True,musicX,musicX,True,"{""slots"": {""operation"": ""RANDOM_SEARCH""}}","{""slots"": {}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0208-01.pcm,播放歌曲,RANDOM_SEARCH,RANDOM_SEARCH,True,musicX,musicX,True,"{""slots"": {""operation"": ""RANDOM_SEARCH""}}","{""slots"": {}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0208-02.pcm,大王叫我来巡山是哪部电影里的歌,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0208-03.pcm,不听歌了我要看这个电影,,,True,,,True,,,True,,,,True
